IDE,DT,O,C,H,L,V,A,turnover
11,2004-10-08,727.728,729.672,729.691,726.150,6642690.2236934,9452083200,0.000
11,2004-10-11,729.763,728.978,730.700,728.699,11690438.772954,16520343552,0.000
11,2004-10-12,728.798,726.916,728.798,726.643,8402939.088729,11633364992,0.000
11,2004-10-13,726.765,727.081,727.582,726.013,7096075.1355717,9840269312,0.000
11,2004-10-14,727.091,723.106,727.127,722.969,8809086.4885141,11741983744,0.000
11,2004-10-15,722.768,722.923,723.646,721.557,6777852.2442353,9018067968,0.000
11,2004-10-18,723.074,723.290,723.770,721.845,5124026.1736272,6842573312,0.000
11,2004-10-19,723.566,723.458,725.259,723.220,6352736.4004725,8497547264,0.000
11,2004-10-20,723.465,722.928,723.465,721.505,5744604.7528146,7643656192,0.000
11,2004-10-21,722.976,721.403,723.709,720.941,8180446.15772,10720883712,0.000
11,2004-10-22,721.426,722.835,722.926,720.129,8783906.432467,11676886016,0.000
11,2004-10-25,723.430,721.449,724.151,721.276,9055598.7156313,11873248256,0.000
11,2004-10-26,721.332,722.489,722.521,719.805,8321573.3570857,11024253952,0.000
11,2004-10-27,722.651,723.847,723.864,721.734,9700204.5159368,13025434624,0.000
11,2004-10-28,723.697,723.767,724.876,723.393,9179252.4930314,12316170240,0.000
11,2004-10-29,721.866,722.167,723.433,720.905,8539567.8737486,11276840960,0.000
11,2004-11-01,721.947,720.999,722.361,720.922,5563230.3380858,7261628928,0.000
11,2004-11-02,720.891,720.709,721.075,719.892,5187607.2253425,6751826432,0.000
11,2004-11-03,720.944,722.638,722.695,720.693,6373901.2172602,8456573440,0.000
11,2004-11-04,722.741,720.960,723.506,720.696,6742194.5278131,8797080576,0.000
11,2004-11-05,721.258,720.987,721.816,720.491,4824339.0558795,6296389632,0.000
11,2004-11-08,720.863,720.918,721.178,720.041,3398645.8952792,4432615936,0.000
11,2004-11-09,720.928,721.164,721.603,720.586,3292717.6889011,4304997888,0.000
11,2004-11-10,721.386,724.710,725.178,720.800,10467896.874608,14177614848,0.000
11,2004-11-11,725.026,724.166,726.583,724.088,12534693.638786,16885109760,0.000
11,2004-11-12,724.148,724.549,725.150,723.721,7046641.6648179,9528609792,0.000
11,2004-11-15,724.717,725.866,725.907,724.717,6556537.3526514,8982784000,0.000
11,2004-11-16,726.051,725.890,726.315,725.220,6319625.7999548,8660352000,0.000
11,2004-11-17,725.913,724.840,725.920,724.423,5626300.6238294,7630051328,0.000
11,2004-11-18,724.644,725.703,725.719,724.599,5381838.1991914,7361439744,0.000
11,2004-11-19,725.848,726.590,726.599,725.512,6338367.5121018,8746693632,0.000
11,2004-11-22,726.708,726.812,727.126,726.185,7544870.9751124,10434707456,0.000
11,2004-11-23,726.850,725.953,726.868,725.725,7420198.9440215,10174873600,0.000
11,2004-11-24,725.959,725.061,726.649,725.011,7242379.4397887,9843335168,0.000
11,2004-11-25,725.008,725.002,725.285,724.266,5762430.65529,7827282432,0.000
11,2004-11-26,724.944,724.884,725.309,724.741,4560575.2891143,6187469312,0.000
11,2004-11-29,724.724,723.444,724.724,723.307,4642053.3231646,6208421376,0.000
11,2004-11-30,723.336,723.694,723.748,723.057,4136495.7986828,5546089472,0.000
11,2004-12-01,723.706,723.257,723.828,723.108,4381446.5009663,5848968192,0.000
11,2004-12-02,723.153,723.117,723.190,722.471,5825660.0469586,7766129152,0.000
11,2004-12-03,723.111,723.427,723.915,723.100,6165549.7935986,8244573184,0.000
11,2004-12-06,723.472,723.610,723.849,722.686,4747603.3561255,6360079360,0.000
11,2004-12-07,723.623,722.411,723.703,722.340,4530687.323135,5997497344,0.000
11,2004-12-08,722.981,722.615,723.477,722.281,3742535.3397063,4964248576,0.000
11,2004-12-09,722.637,723.547,724.566,722.009,6272509.5868719,8397698560,0.000
11,2004-12-10,723.384,721.952,723.664,721.869,4797661.3180342,6321974272,0.000
11,2004-12-13,721.560,721.337,721.698,720.576,3738588.2766151,4896391680,0.000
11,2004-12-14,721.290,721.173,721.812,720.834,3604831.6316776,4713497600,0.000
11,2004-12-15,721.157,721.595,721.959,719.959,5028879.9482122,6603170816,0.000
11,2004-12-16,721.440,720.978,721.944,720.783,3953593.9924292,5159519232,0.000
11,2004-12-17,720.895,719.853,720.895,719.678,3322640.9193407,4287834880,0.000
11,2004-12-20,719.508,718.676,719.508,718.415,3655425.3367413,4662348800,0.000
11,2004-12-21,718.647,718.653,719.479,718.326,2959222.0394144,3773511168,0.000
11,2004-12-22,718.811,721.175,721.187,718.644,5680389.7305689,7427507200,0.000
11,2004-12-23,721.252,719.246,721.253,719.089,3862259.0994137,4954196992,0.000
11,2004-12-24,719.136,719.428,719.866,719.063,3361248.2848783,4319338496,0.000
11,2004-12-27,719.457,719.054,719.995,718.776,3292146.3628766,4214836224,0.000
11,2004-12-28,719.106,718.950,719.318,718.396,3420750.0086009,4374934016,0.000
11,2004-12-29,718.930,718.585,719.468,718.315,3769574.5368082,4803606528,0.000
11,2004-12-30,718.494,718.538,719.078,717.781,3982795.3050537,5072926208,0.000
11,2004-12-31,718.670,717.967,719.098,717.808,3755663.7157521,4756548096,0.000
11,2005-01-04,717.512,716.066,717.512,715.695,3586661.821576,4457395712,0.000
11,2005-01-05,715.978,716.805,717.337,715.497,3954494.7393645,4950790144,0.000
11,2005-01-06,716.849,715.796,716.869,715.374,3559594.04565,4411867648,0.000
11,2005-01-07,715.787,716.226,717.155,715.478,4070627.2584856,5066913280,0.000
11,2005-01-10,716.132,716.842,716.868,715.525,3310089.8115618,4145556480,0.000
11,2005-01-11,716.867,717.247,717.520,716.475,3492903.4466305,4392186368,0.000
11,2005-01-12,717.224,717.204,717.226,716.361,3043982.0004455,3826041856,0.000
11,2005-01-13,717.108,717.155,717.410,716.731,4008929.3120329,5036457984,0.000
11,2005-01-14,717.120,716.297,718.154,716.155,4262248.1206146,5309141504,0.000
11,2005-01-17,715.483,713.932,715.550,713.718,4495502.2397567,5469452800,0.000
11,2005-01-18,713.860,714.656,714.704,713.136,4346859.3186177,5326858752,0.000
11,2005-01-19,714.625,714.052,714.625,713.766,3858960.3631856,4700638208,0.000
11,2005-01-20,713.660,712.914,713.709,712.477,4496341.922467,5415349248,0.000
11,2005-01-21,712.708,715.394,715.673,711.639,7332911.0491867,9052332032,0.000
11,2005-01-24,717.292,717.113,717.924,715.826,7831428.5113635,9834551296,0.000
11,2005-01-25,716.838,716.989,717.040,715.774,5153724.9786722,6463956480,0.000
11,2005-01-26,716.840,716.001,716.989,715.853,4327349.8276917,5374395392,0.000
11,2005-01-27,715.808,714.692,715.935,714.527,4063985.0166002,4981998592,0.000
11,2005-01-28,714.515,713.685,714.726,713.286,3477637.6708661,4220704512,0.000
11,2005-01-31,713.444,711.859,713.444,711.720,3946506.0697085,4703524864,0.000
11,2005-02-01,711.664,711.615,712.804,711.474,4160824.5666271,4946929152,0.000
11,2005-02-02,711.664,716.850,716.903,711.664,8369638.8598802,10482972672,0.000
11,2005-02-03,716.955,716.029,718.178,715.532,8821522.0742005,10959065088,0.000
11,2005-02-04,715.729,718.166,718.569,715.488,7661651.9211978,9722636288,0.000
11,2005-02-16,718.720,718.945,719.929,718.270,6295673.514325,8051410944,0.000
11,2005-02-17,719.035,718.729,719.035,717.746,4811078.7960474,6139561984,0.000
11,2005-02-18,718.692,717.368,718.924,717.335,4621534.7720756,5818373632,0.000
11,2005-02-21,717.413,719.384,719.420,717.411,5430970.4035874,6975972864,0.000
11,2005-02-22,719.474,721.306,721.555,719.251,9815713.5524869,12851517440,0.000
11,2005-02-23,721.332,721.321,721.865,720.525,11343758.876492,14854311936,0.000
11,2005-02-24,721.134,721.357,721.436,720.357,8996242.7756785,11784628224,0.000
11,2005-02-25,721.466,721.548,722.773,721.453,11034865.526805,14482598912,0.000
11,2005-02-28,721.472,721.054,721.755,720.508,7996455.2036753,10443370496,0.000
11,2005-03-01,720.996,720.854,721.266,720.253,6288593.1272585,8196615168,0.000
11,2005-03-02,720.847,719.616,721.875,719.497,8553661.4175308,11012411392,0.000
11,2005-03-03,719.440,720.153,720.223,718.788,5484982.6537077,7099432448,0.000
11,2005-03-04,720.139,719.636,720.560,719.540,4973208.9864954,6404050944,0.000
11,2005-03-07,719.691,720.106,720.350,719.639,4956284.1869309,6412143104,0.000
11,2005-03-08,720.456,721.994,722.042,720.352,8709789.3087152,11481853952,0.000
11,2005-03-09,722.218,721.881,722.587,721.379,9454482.2971013,12449567744,0.000
11,2005-03-10,721.889,719.521,721.889,719.231,8474740.6482511,10900465664,0.000
11,2005-03-11,719.386,719.810,720.012,718.888,7135020.1094625,9203747840,0.000
11,2005-03-14,719.736,720.087,720.908,718.364,9466585.9018168,12245028864,0.000
11,2005-03-15,720.059,718.177,720.069,717.978,7875923.0849237,9995649024,0.000
11,2005-03-16,718.011,717.098,718.101,716.480,6828234.1592399,8573462528,0.000
11,2005-03-17,717.129,716.123,717.274,716.045,6406854.0069322,7966730752,0.000
11,2005-03-18,716.041,714.816,716.491,714.505,6169721.8054424,7572716544,0.000
11,2005-03-21,714.713,715.114,715.259,714.276,4819803.0104382,5933418496,0.000
11,2005-03-22,715.084,713.125,715.166,712.750,6898292.5927153,8325687296,0.000
11,2005-03-23,713.028,712.685,714.044,712.070,6675527.2833188,8021647360,0.000
11,2005-03-24,712.569,713.230,713.265,711.501,5655828.8348687,6833315840,0.000
11,2005-03-25,713.148,713.017,713.477,712.536,4449558.7137016,5364521472,0.000
11,2005-03-28,712.952,712.556,712.952,711.322,4207309.6899451,5049234432,0.000
11,2005-03-29,712.521,712.129,713.317,712.093,4551115.8240029,5438674432,0.000
11,2005-03-30,711.913,710.223,711.913,710.158,5599777.1459273,6566130688,0.000
11,2005-03-31,709.902,710.963,710.988,709.315,4722841.5427855,5578809344,0.000
11,2005-04-01,710.889,714.502,715.664,710.306,9246401.8960909,11313619968,0.000
11,2005-04-04,713.557,712.795,714.066,712.290,6827867.3217121,8213719552,0.000
11,2005-04-05,712.605,711.853,713.326,711.643,5551526.7155588,6615976448,0.000
11,2005-04-06,711.807,713.785,714.243,711.190,8395164.7962333,10199033856,0.000
11,2005-04-07,713.938,714.659,716.493,713.684,11835986.584958,14504883200,0.000
11,2005-04-08,714.623,716.530,716.585,714.106,8290419.7097363,10350754816,0.000
11,2005-04-11,716.501,715.921,716.875,715.465,9055745.4894155,11237908480,0.000
11,2005-04-12,715.772,714.168,715.772,714.085,6421455.9618207,7831029760,0.000
11,2005-04-13,714.944,716.505,716.996,714.944,9198104.2012498,11481073664,0.000
11,2005-04-14,716.827,715.382,716.938,715.293,7155288.8708854,8831987712,0.000
11,2005-04-15,715.002,713.957,715.002,713.646,6642824.2966079,8084051456,0.000
11,2005-04-18,713.579,712.357,713.579,711.789,5397517.3970761,6464768512,0.000
11,2005-04-19,712.235,712.538,712.755,711.810,5174764.243687,6209199616,0.000
11,2005-04-20,712.460,711.214,712.460,710.742,5193807.8315135,6150455296,0.000
11,2005-04-21,711.045,710.222,711.751,709.830,6234857.992768,7310745088,0.000
11,2005-04-22,710.091,709.933,710.678,709.434,6413731.5440604,7498870784,0.000
11,2005-04-25,709.688,708.964,709.688,707.955,6217850.6178917,7200084480,0.000
11,2005-04-26,708.761,709.600,709.929,708.413,6368017.629341,7420841984,0.000
11,2005-04-27,709.581,708.161,709.675,708.107,6349622.7584526,7294192640,0.000
11,2005-04-28,707.898,709.927,710.235,707.015,7985688.2441494,9336227840,0.000
11,2005-04-29,709.859,709.066,710.020,708.791,6524390.6241643,7562747392,0.000
11,2005-05-09,709.193,706.580,709.606,706.543,5172857.571872,5849622528,0.000
11,2005-05-10,706.223,707.000,707.021,704.569,6217751.1571383,7060629504,0.000
11,2005-05-11,706.914,705.996,707.407,705.781,5185678.2872442,5830102528,0.000
11,2005-05-12,705.809,704.166,705.875,703.788,6117896.5751501,6754096640,0.000
11,2005-05-13,703.949,704.497,705.628,703.186,6098518.4727752,6754902016,0.000
11,2005-05-16,704.294,703.388,704.294,702.157,4759934.2601806,5214365184,0.000
11,2005-05-17,703.001,703.769,704.547,702.324,4974838.1943181,5470531072,0.000
11,2005-05-18,703.779,704.072,704.607,702.912,4711536.8390513,5196636672,0.000
11,2005-05-19,703.962,704.119,704.461,702.247,4762612.8920587,5255400448,0.000
11,2005-05-20,703.847,703.736,704.586,703.314,4232976.4298125,4653184000,0.000
11,2005-05-23,703.373,701.102,703.373,700.971,4209315.6923537,4507503616,0.000
11,2005-05-24,700.647,701.384,701.781,699.846,4918274.8130558,5281489408,0.000
11,2005-05-25,701.260,701.224,702.161,700.541,4324296.3941276,4636251136,0.000
11,2005-05-26,701.137,699.972,701.720,699.683,4329384.1321409,4584254976,0.000
11,2005-05-27,699.730,699.314,700.855,699.133,4842555.3305765,5094126080,0.000
11,2005-05-30,699.100,700.095,700.453,698.482,4030911.1983097,4273410816,0.000
11,2005-05-31,700.232,700.150,701.070,699.866,4142796.0103324,4394429440,0.000
11,2005-06-01,700.043,698.087,700.413,697.750,4669121.8198789,4852104704,0.000
11,2005-06-02,697.849,695.825,697.849,695.099,5781740.0704683,5874594816,0.000
11,2005-06-03,695.611,695.585,696.206,694.276,4676957.1524407,4740750848,0.000
11,2005-06-06,695.261,697.621,697.666,694.046,5189005.5105474,5367403520,0.000
11,2005-06-07,697.838,697.286,699.664,697.149,7564855.8713407,7798912512,0.000
11,2005-06-08,698.568,705.216,705.495,698.181,17871664.791409,19937271808,0.000
11,2005-06-09,705.506,706.600,707.956,704.138,17987011.545025,20344209408,0.000
11,2005-06-10,706.555,704.557,706.555,703.969,12671222.26854,14043388928,0.000
11,2005-06-13,704.345,704.375,704.902,702.503,8396193.721357,9288625152,0.000
11,2005-06-14,704.561,703.203,705.584,703.106,8214637.4554168,8982377472,0.000
11,2005-06-15,702.927,701.290,702.927,701.029,7046817.344618,7560107520,0.000
11,2005-06-16,701.189,702.516,702.547,700.461,6606505.7080506,7174731264,0.000
11,2005-06-17,702.895,702.479,703.314,701.873,8003135.2400954,8688283648,0.000
11,2005-06-20,702.686,705.219,705.241,701.343,9567004.6790126,10673141760,0.000
11,2005-06-21,705.224,703.938,705.224,703.702,6906976.6371007,7607965696,0.000
11,2005-06-22,703.707,703.988,704.099,702.953,5544087.5330073,6109750784,0.000
11,2005-06-23,703.853,703.225,704.417,703.113,5239556.7047636,5730503168,0.000
11,2005-06-24,703.068,703.974,704.006,702.671,4751903.0021418,5236026880,0.000
11,2005-06-27,704.572,706.029,706.503,704.572,9726422.9904681,10938724352,0.000
11,2005-06-28,705.697,704.584,705.697,704.289,5914912.3409015,6557212672,0.000
11,2005-06-29,704.863,704.257,705.030,704.159,6125325.4997783,6768423424,0.000
11,2005-06-30,704.120,702.046,704.120,701.781,6147493.7295317,6645071872,0.000
11,2005-07-01,701.708,699.661,701.708,699.474,6045314.4118455,6381373440,0.000
11,2005-07-04,699.150,698.866,699.150,697.212,5019459.2315331,5256779264,0.000
11,2005-07-05,698.540,698.073,698.918,697.440,5039957.1296581,5236717056,0.000
11,2005-07-06,698.233,697.540,698.626,697.020,4276040.9075516,4419502080,0.000
11,2005-07-07,697.508,698.030,698.556,697.243,3625176.1679184,3765107968,0.000
11,2005-07-08,697.818,696.015,697.818,695.760,4399264.8657145,4478363648,0.000
11,2005-07-11,696.881,695.373,698.475,695.128,4917457.5580821,4974008320,0.000
11,2005-07-12,695.014,698.759,699.024,694.633,8154062.0019882,8530453504,0.000
11,2005-07-13,698.607,697.913,698.738,697.565,5625143.6547489,5835467776,0.000
11,2005-07-14,697.732,698.206,699.116,697.503,5604283.4393803,5830808576,0.000
11,2005-07-15,698.128,696.814,698.778,696.410,5246769.7849158,5383762944,0.000
11,2005-07-18,696.546,695.432,696.546,695.076,4302704.6339295,4354767360,0.000
11,2005-07-19,695.324,695.656,696.280,694.691,4084690.6728447,4143305984,0.000
11,2005-07-20,695.619,696.317,696.715,695.092,4566758.1881397,4662888448,0.000
11,2005-07-21,696.282,696.276,696.415,695.223,5000290.0326269,5103446016,0.000
11,2005-07-22,696.816,698.774,699.570,696.607,10998598.91429,11508054016,0.000
11,2005-07-25,698.673,698.686,699.028,698.222,6109334.9454754,6386698752,0.000
11,2005-07-26,698.795,701.287,701.778,698.795,10731727.317978,11513104384,0.000
11,2005-07-27,701.263,702.876,702.902,700.882,9669956.0147168,10539381760,0.000
11,2005-07-28,702.895,702.566,703.586,702.270,10182454.130965,11063745536,0.000
11,2005-07-29,702.420,702.240,702.744,701.690,6927979.8195803,7503209984,0.000
11,2005-08-01,702.218,702.788,703.266,702.062,5849926.8910418,6370277888,0.000
11,2005-08-02,702.841,704.171,704.171,702.404,7348241.5854498,8112752640,0.000
11,2005-08-03,704.378,704.503,705.674,704.158,12182816.517108,13494905856,0.000
11,2005-08-04,704.250,704.039,704.545,703.723,7529706.716005,8302179328,0.000
11,2005-08-05,704.041,706.394,706.424,704.040,11580235.774403,13071075328,0.000
11,2005-08-08,706.666,707.293,707.983,706.666,12520167.687553,14258968576,0.000
11,2005-08-09,707.314,708.490,708.526,706.558,10693426.947672,12324495360,0.000
11,2005-08-10,708.550,709.575,709.583,707.827,11947868.48064,13919625216,0.000
11,2005-08-11,709.610,711.162,711.220,709.494,14674494.993156,17368438784,0.000
11,2005-08-12,711.306,709.824,711.879,709.295,15893117.939585,18561890304,0.000
11,2005-08-15,709.747,711.453,711.520,709.473,13042984.439895,15482152960,0.000
11,2005-08-16,711.538,710.626,711.952,710.012,13854282.141886,16310369280,0.000
11,2005-08-17,710.446,711.945,712.007,709.147,12813590.322175,15284434944,0.000
11,2005-08-18,712.080,708.098,712.694,707.969,20476969.136964,23508379648,0.000
11,2005-08-19,707.784,708.285,708.912,706.760,12200549.840894,14032828416,0.000
11,2005-08-22,708.180,709.018,709.316,707.628,9559503.1244606,11075640320,0.000
11,2005-08-23,709.038,708.266,709.108,707.325,8660858.7150857,9959641088,0.000
11,2005-08-24,708.396,709.756,710.125,708.396,9070949.8569152,10587068416,0.000
11,2005-08-25,709.830,710.214,710.233,708.895,9177207.5294037,10760000512,0.000
11,2005-08-26,710.261,710.162,710.392,709.485,9012971.2422986,10561940480,0.000
11,2005-08-29,710.174,708.656,710.175,708.089,8961158.8888023,10345030656,0.000
11,2005-08-30,708.411,707.954,708.599,707.855,7193851.2234056,8246959104,0.000
11,2005-08-31,707.903,709.382,709.444,707.401,8380113.7667699,9744396288,0.000
11,2005-09-01,709.460,711.277,711.347,709.144,12972795.733081,15371854848,0.000
11,2005-09-02,711.457,711.609,711.614,710.782,10938421.661269,13004142592,0.000
11,2005-09-05,711.626,712.230,712.284,711.199,9965114.2699503,11920468992,0.000
11,2005-09-06,712.315,710.287,712.699,710.179,13212344.758463,15502308352,0.000
11,2005-09-07,710.069,712.069,712.093,709.880,11194349.205818,13369523200,0.000
11,2005-09-08,712.234,712.078,712.669,711.265,12425112.314867,14840678400,0.000
11,2005-09-09,712.084,711.675,712.920,711.233,8702111.4665905,10352292864,0.000
11,2005-09-12,711.685,711.555,711.869,710.979,6595373.6258742,7836688896,0.000
11,2005-09-13,711.558,713.145,713.165,711.386,9870104.218165,11914795008,0.000
11,2005-09-14,713.320,713.982,713.994,712.927,12493936.50658,15208369152,0.000
11,2005-09-15,714.004,713.984,714.121,713.441,10715017.45531,13043176448,0.000
11,2005-09-16,713.995,713.626,714.023,713.261,8699846.4240076,10552478720,0.000
11,2005-09-19,713.670,714.260,714.288,713.397,9687556.9369916,11824922624,0.000
